,lat,lon,country,rating,wait,distance_from_spot,text,country_group,new
485,48.79553210441602,9.702888965605291,DE,4.0,,,"Saturday in May, got a hike in 5 min to Schwabisch Gmund, without asking - was crossing the road wondering where to go. Was a local bringing me there specially, didn't have to go there.

―Anonymous, May 2013",DE,5.0
484,48.7927188594025,9.18179154396057,DE,4.0,24.0,,"Good place to get out of Stuttgart to the north. It’s best to ask people at the gas station if they’re going up north on the A81 (look for license plates LB (Ludwigsburg) and HN (Heilbronn)).

―Anonymous, May 2011

We got a lift to the A81 after 10 minutes. It was a short ride, but helpful.

―Bence16 (Hitchwiki), August 2014

good spot to get out of the center, to the gas station behind ""Pragsattel"" (north onto A81 from there)

―Anonymous",DE,5.0
446,48.694691783975934,9.306787666511484,DE,4.0,,,"Erreichbar von Esslingen

―Anonymous",DE,5.0
479,48.78753242095097,9.189546239348655,DE,4.0,,,"Pretty good spot to go on the A8. Took me (1 male) about 45 minutes to get a ride from here towards Munich. You can get here by taking the Ubahn to stop Neckartor and then walking for about 2 minutes. There's a nice parking lot in the curve there. 

―Anonymous",DE,5.0
477,48.78376644257604,8.099627494811912,DE,4.0,1.0,,,DE,5.0
453,48.71043680901323,9.140461921691807,DE,4.0,10.0,,,DE,5.0
456,48.7316761168746,9.09130454063416,DE,4.0,20.0,,"2 people, waited only 5–10 minutes on a Friday afternoon.

―Anonymous, May 2011

we were two people going towards switzerland and got a ride in a couple of minutes to Herrenberg, Nurfringen (which is a really good spot to continue)

―Anonymous, May 2016

Got offered a ride to Basel withing 30 mins and a ride to Zürich within one hour. Monday morning in june.

―Yhtam (Hitchwiki), August 2016

Good spot for leaving Salzbourg - I reached Brussels the same day:)

―Anonymous, March 2017

Towards Karlsruhe. One of the spots with the biggest chance towards West in Stuttgart, I think. Though, it is not easy to get here by public transport from the city centre. 2 persons (me and my girlfriend), Sunday morning, Karlsruhe, 15 mins.

―Anonymous, August 2018

Place on the sidewalk. Waited approx. 30 min. for a hike to Karlsruhe on a saturday afternoon.

―Anonymous",DE,5.0
458,48.734755989258,9.3045154232718,DE,4.0,15.0,,"Motorcar road on-ramp in the direction of Ulm and to the motorway to Mnchen. If you really want to hitchhike from here, this is possibly the only good spot to do so.

―Anonymous, August 2011",DE,5.0
470,48.76616586864029,13.046284521846447,DE,4.0,,,"Big Gas Station (including a not very frequented restaurante) with many Trucks. Unfortunately its not setteled next to the Highway- you find lots of locals refuelling and the other cars mainly go north (direction Regensburg). It was never easy for me finding somebody going to Munich or Passau. If somebody wants to drop you here, maybe ask him/her to drop you at one of the parking areas beside the highway a few kilometers before or ahead this station.

―Anonymous",DE,5.0
461,48.746759641253085,9.112250447272029,DE,4.0,,,"know some people who got a hike within 30 minutes. 
Its better during the week due to commuting students and university stuff.


―Anonymous, February 2015",DE,5.0
462,48.74793381108637,9.165258318534086,DE,4.0,52.5,,"I tried to hitchhike to Munchen on a weekday at 17:00 for 75 minutes. There was A LOT of traffic but very few cars had Munchen plates. 3 cars stopped, but niether went even in the direction of Munchen. Then, I just went and took a bus to Munchen for 8 euros.

―Soshial (Hitchwiki), September 2014

I tried it on a friday, 15:00. Destination: Muenchen. Lots of cars, most of the with number plates of Stuttgart, Esslingen, Waiblingen. I had to waite 1,5 h, but the person that finally picked me up said, that this is the point where she always passes driving to Muenchen.

―Anonymous, August 2015

A really nice lady took me to Ulm (I had a MUNICH-sign) after 15 minutes of waiting.

―MlleLunatique (Hitchwiki), November 2010

Its a good spot for going east or south, but not for going direction Karlsruhe. Senseless.

―Anonymous, May 2013

Just before the double lane starts, there's a  cool  spot (bus stop) where cars are still going slow. Waited 1 hour to Ulm (with a Munich sign) a sunday morning

―Mat (Hitchwiki), July 2014

Waited 40 min. with a ""MÜNCHEN / AUGSBURG"" sign and got a ride directly to Augsburg where I wanted to go. Only good to get a ride south (B27) or east (A8).

―Anonymous, August 2014

Not in direction West! For that I suggest the other motorway entrances in Western Stuttgart (e.g. Vaihingen) Local people told us the same, too. But all in all, a good spot with many local cars which go about 50 km from here to South or East (on the highway). We got a ride in 15 minutes even on Saturday evening 11:30pm! 2 persons (me and my girlfriend), Saturday, 15 mins

―Anonymous, August 2018

This is a pretty good spot on Loffelstrasse to get to the A8. I got a ride here in about 30 minutes (1 male). It's normally a bus stop and it's really easy for people to stop. There are a lot of cars that pass through here. I'm not sure how to get here by public transport because I got a ride here from the Neckartor spot.  

―Anonymous

depends on in which direction you want

―Anonymous",DE,5.0
440,48.679060433931696,10.157940828485154,DE,4.0,15.0,0.0,"Got a lift to the motorway A7

―Anonymous, March 2023",DE,5.0
494,48.8181770320374,9.176563452799082,DE,4.0,60.0,,"Got a lift to Nuremberg directly after getting to that gas station.

―StefanXsupertramp (Hitchwiki), April 2012

Too much traffic for passing cars to see me or to stop, and most cars stopping at the gas station are local.

―AnsisMalins (Hitchwiki), August 2012

This station doesnt exist anymore,
go to the next one 200 meter ahead direction highway

―Amauryfraise (Hitchwiki), May 2013

A gas station before people get on the motorway up to the North. Easy to reach by tram.

―Anonymous, April 2012

Tu jest fajne miejsce na apanie stopa w kierunku pnocnym.

―Anonymous, September 2012",DE,5.0
495,48.818351728635626,13.550340771670315,DE,4.0,10.0,,"I was lucky because I met a Czech guy here who brought me to České Budějovice.

―Prochy (Hitchwiki), July 2012

Not a good place to stop but otherwise you should get a lift easily.

―Anonymous, July 2012",DE,5.0
504,48.83287488329821,12.952759355308146,DE,4.0,15.0,,"With a sign to Munich, I got a ride after 20 minutes. 
Driver didn't care about stopping on slip road/cars approaching behind him, so spot seems ok.

―Shaun 04 (Hitchwiki), June 2015

Walk past the traffic lights and round the entry road. It's not perfect as some cars accelerate hard but it's possible.

As traffic coming from nearby towns is very light, you need to be here so you get all traffic combined together otherwise you risk waiting ages if you wait at traffic lights.

―Anonymous, June 2015",DE,5.0
510,48.85652822453203,13.384568188067428,DE,4.0,30.0,,"Around 8 pm, there were mostly only locals going to a party or something.

―Prochy (Hitchwiki), July 2012

Probably the best place of Grafenau, direction Freyung. There is almost nobody going to the Czech Republic though.

―Anonymous, July 2012",DE,5.0
509,48.85201281179791,9.29748916626028,DE,4.0,15.0,,"tempolimit 30km/h
busstation
gasstation
wait 15min



―Anonymous, June 2014",DE,5.0
507,48.837823978825185,11.467993432501263,DE,4.0,18.0,,"Petrol station ""Köschinger Forst"", very good to head south.

―Anonymous, July 2011

there are  petrol stations  on both sides, you can head north(nürnberg) and south(munich). there is a undercrossing wher eyou can change or choose the direction 

―Anonymous, May 2012

I hitchhiked from here to Nürnberg around 02h00 in the middle of the night; I found a ride in about 30 minutes.

―Longhaul (Hitchwiki), November 2012

found a ride to Salzburg in 20 Min



―Chris1337 (Hitchwiki), March 2015

Rest area ""Köschinger Forst""! i stand here 30min and found a directly ride to Munich.

clue: stand at the roundabout
.


―Anonymous, August 2016

Petrol station Kschinger Forst.
take bus 30 towards Hepberg/Lenting, get off at Rmerstr, from there you have to walk about 10-15 min. Bus 30 doenst allways serve till Hepberg, Rmerstrasse( check on http://www.invg.de/fahrplan/2012/30_2012.pdf) otherwise get off final station in Lenting. from there its  ten more additional walking minuts

―Anonymous, July 2011",DE,5.0
506,48.8370332842834,9.14821028709412,DE,4.0,20.0,,"To Berlin or Nuremberg, with a sign is better. You have to find the Porches Museum to hitch-Hick in this place

―Anonymous",DE,5.0
505,48.83451596727063,10.091380119325455,DE,4.0,,,,DE,5.0
436,48.6598635,9.2217038,DE,4.0,15.0,,"Gasstation and busstop. Easy to get to Tübingen with a sign.

―Anonymous, July 2012",DE,5.0
503,48.828763550966585,10.07451975345793,DE,4.0,,,,DE,5.0
496,48.81872264422993,13.542362928392423,DE,4.0,5.0,,"Roundabout. Probably the best direction CZ.

―Anonymous, July 2015",DE,5.0
439,48.67741833053525,8.724358536407728,DE,4.0,,,,DE,5.0
501,48.824051948102586,8.889005618655672,DE,4.0,15.0,,"good place to be dropped off, found immediately a ride to Strasbourg! Ask people with green number plates :)

―Anonymous, July 2011

good spot to get to Karlsruhe (we hitched further to Freiburg)

―Tabea (Hitchwiki), August 2016",DE,5.0
500,48.82328437476569,8.88815521662092,DE,4.0,,,"great place to be dropped off, found immediately a ride to Munic :) 

(was on a Sunday)

―Anonymous, February 2016",DE,5.0
499,48.82221226650846,9.084156990052188,DE,4.0,45.0,,"Gute Stelle für Autos zum anhalten, aber dass ich tatsächlich Richtung Freiburg mitgenommen wurde, war wohl mehr Glück. Gewartet habe ich 45 Minuten, es war aber auch ein Sonntagnachmittag.

―Anonymous, December 2014",DE,5.0
498,48.8214687168488,9.174714949499334,DE,4.0,19.0,,"it can take a lot of time here allthough EVERYONE passing by drives at least to the next gas station. 30min. - 1 h

―Miercoles.mittwoch (Hitchwiki), August 2012

It took me 10 min to find a lift to frankfurt while asking directly driver in the petrol station

―Amauryfraise (Hitchwiki), May 2013

Sehr gut um auf die autobahn zu kommen. direkt ansprechen an der tankstelle und ggf schon an der ersten raststätte (richtung norden: ""Wunnestein"", kurz vor heilbronn) wieder rauslassen um weiter zu fahren.

―Anonymous, November 2013

Good place to get to the motorway A81. We got a lift directly to Wrzburg after 5 mins.

Gute stelle um auf die Autobahn A81 zu kommen. Wir wurden nach ca 5 Minuten direkt nach Wrzburg mitgenommen.


―Anonymous, January 2011",DE,5.0
497,48.820582884134666,9.17499042432728,DE,4.0,,,,DE,5.0
551,49.001935680902676,8.48194524778706,DE,4.0,,,"Stood here with a sign A5 Frankfurt at 7.15, away in 5 minutes!

―Anonymous, November 2015

Stood here monday at 9.50 got away in 15 minutes to gasstation Hockenheim with sign Mannheim 

―Anonymous, April 2016",DE,5.0
552,49.00227691315611,8.386021971702451,DE,4.0,19.0,,"Been here for two times to hitchhike in direction of freiburg. Both times i got taken at the traffic lights in less than five minutes but i guess i've been lucky :) Infront of the huge govermental building ( maybe bundesstaatsanwaltschaft?) there is a good place for cars to stop but the security guard will send you away. cheers 

―Tigerente (Hitchwiki), June 2013

Good Tramping place in all direction. Enough place to stopp for cars. 

―Anonymous",DE,5.0
553,49.002594453662,8.4512544422886,DE,4.0,20.0,,"it´s good to get on the autobahn (north) to one of the next gasstations

―Anonymous, July 2011

if there is not so many traffic, the cars can stop safe. in 30 minutes i took a ride to frankfurt. average to good spot. 

―Brecht (Hitchwiki), November 2012

to Bruchsal Rasthof within 15min (30.1.)
to Kehl (en route to Strasbourg) within 10min (9.3)
to Hof 45min (28.3)

―Redjo27 (Hitchwiki), March 2013

good spot, although a few meters further down the road (just at the start of the ramp), seems better to me. 2 minutes on a saturday noon to frankfurt.

―Anonymous, October 2018

an average place to stop cars. the better place: head in the direction of the large MANN MOBILIA XXXL furniture shop 300 meters (less than a minute walking). there is a taffic light where cars stop safely. build a sign with A5 on in as well as your destination such as 'heidelberg' or 'frankfurt' or 'freiburg' or 'basel'. on my personal rating this spot here on the intersection gets only a ""6"". too many cars pass by as there is no safe spot to stop for them. 

―Anonymous, March 2011",DE,5.0
554,49.0028574501068,8.45033168792725,DE,4.0,18.0,,"Great place, for east (A6), north or south (A5). Take the tram no. 1, 2, S4 or S5 to Weinweg. It's a double-ramp, on the south side there is more traffic and more place to pull over.

―Anonymous",DE,5.0
623,49.286475979274,8.6785265207328,DE,4.0,,,"spot to get to the autobahn, or on the autobahn towards heilbronn

―Anonymous, May 2012",DE,5.0
622,49.275305624359,8.693868756298,DE,4.0,5.0,,"Took me more time to write a sign then i actually waited :D

―TravellSimon (Hitchwiki), August 2014

not the best spot to stop, but worked pretty good

―Anonymous, May 2012",DE,5.0
620,49.272599375961065,11.60016497895725,DE,4.0,18.0,,"My friend arranged a ride from here to Budapest almost before I was back from the toilet!

―Anonymous, March 2013

I waited 30 mins for a car across the border to Austria. There were many cars going to Austria, but most of them were full.

―Kolodez (Hitchwiki), January 2014

Rest Stop ""Jura"". 

―Anonymous, March 2013",DE,5.0
355,48.442715639796795,8.697534435030127,DE,4.0,1.0,,"the very first car took us to Konstantz!! It was a hot summer day.

―Gustavobretz (Hitchwiki), October 2013

Not sure if this is the right place, but it is on the right road. There is a place for cars to park but nothing else. Good place to go to A81.

―Anonymous, October 2013",DE,5.0
356,48.44320841126401,10.018416124117206,DE,4.0,,,"bus stop, very good to get to the A8 or A7, especially direction Aalen. never took me more than 30 min.

―Anonymous, July 2016",DE,5.0
357,48.44606039918407,10.213446731330286,DE,4.0,,,"when someone dropped you off the autobahn here, you can hitchhike here towards Ulm/City!

Just go with every car which brings you closer to the city. Maybe you need two short rides.

―Anonymous, June 2016",DE,5.0
617,49.27008430111124,8.153409784026316,DE,4.0,,,"april 2012 - good spot for me, heading south (that day, ended in Konstanz am Bodensee)

―Anonymous, April 2012

to go to Bad Drkheim it took me a waiting time of ten minutes, I was lucky

―Anonymous",DE,5.0
363,48.45728306431567,10.03017053166522,DE,4.0,5.0,,"good possibility to stop for cars going to Stuttgart.


―Anonymous",DE,5.0
615,49.258821732825,7.0439998274815,DE,4.0,5.0,,,DE,5.0
611,49.252850148837915,10.432170164702042,DE,4.0,15.0,,"Despite being off the highway and the fact i arrived there around 8pm i was lucky to find a ride to Nürnberg after only 15min (the second person i asked). The plus is that there is a McD there so i guess it attracts a lot of people.

―Anonymous, May 2016

This is the Authof Aurach, the resting place further east is called Frankenhhe and seems like a much better place, as the big resting places usually are better than any ""Authof"" some way off the highway. Haven't tried it though! 

―Anonymous, January 2015",DE,5.0
365,48.4582736179583,10.0312471389771,DE,4.0,,,"Got a ride to Stuttgart within 25 min from the busstop with a sign. Much traffic in the morning towards Stuttgart!

―Hendrik (Hitchwiki), October 2015

Busstop: Good place to hitchhike towards Ulm

―Anonymous",DE,5.0
608,49.24553365667474,6.981455326080269,DE,4.0,,,,DE,5.0
607,49.24393644275125,8.880084143919047,DE,4.0,31.0,,"Got lucky and immediately found a driver to Luxembourg.

―Alagosnir (Hitchwiki), July 2011

When in need of food don't forget to go to the nearest Lidl just about the roundabout - much cheaper than on the gas station! Ask lorry drivers if you can't find it.

―Anonymous, August 2012

When you are travelling west, it is best to ask drivers to take you to the next station in hockenheim.

―Fikret sohlberg (Hitchwiki), November 2013

I got a ride a little bit after Kaiserslautern. Not so high traffic, but can work!

―AdrianB (Hitchwiki), August 2015

Good place if you want to go north or south on the A5.

―Anonymous, October 2019

Depending on which way you need to go either horrible or fantastic. South is perfect, west is not --> Try the gasstation 27 km away. Just after the cross with the A5.

―Anonymous",DE,5.0
367,48.45990292495208,8.409020304679872,DE,4.0,10.0,5.554563140003511,"Nice spot to get to Kniebis!

―Bob, October 2022",DE,5.0
605,49.24238477250848,10.352707595813415,DE,4.0,39.0,,"Alright, you can pitch your tent in the nearby forest without problems should the need arise.

―Anonymous, July 2012

Got a ride to Dijon in 10minutes at 7am on sunday but i think it was just a single piece of luck.

―Anonymous, September 2014

I don't know but this place did not worked for me twice. :/ But it's not looking like a bad place...

―Anonymous, November 2015

Petrol station with cars going mostly east-west direction. Quite easy to get a lift to Heilbronn or Mannheim.

―Anonymous, November 2011",DE,5.0
624,49.288508286772334,6.758169125872584,DE,4.0,,,,DE,5.0
354,48.43783831699903,11.953713218267024,DE,4.0,5.0,,"We asked a guy waiting in the parking lot.

―Prochy (Hitchwiki), July 2012

Not much cars stopping around but generally a good spot.

―Anonymous, July 2012",DE,5.0
627,49.30656200553243,10.96894984227896,DE,4.0,54.0,,"For going east and north it might be perfect, for going south it's pretty bad

―Anonymous, August 2012

Took me over one hour to find a ride going north, most cars were heading east.

―Taxilof (Hitchwiki), August 2012

A great place to change the car without checking in town and continued the trip.

―Sorokin (Hitchwiki), October 2013

Waited 30 mins for a car to A3 direction Regensburg

―Kolodez (Hitchwiki), January 2014

good to Berlin but for Dresden is bad.

―Sorokin (Hitchwiki), April 2014

first car I asked took me north. It was raining pretty bad, so I guess I was lucky. Cars definetely go north

―Anonymous, May 2015

I waited 30 minutes for a ride to Vienna (1 female).
Almost everybody is heading north here.

―Anonymous, June 2015

me + Nicol

from Malaga,ES to Prague,CZ

19:45-22:20 12.8.2015

We went here in the evening and a parking lot was filled with trucks.
A lot of traffic on a station. Mostly going direction Bayreuth-Hof and than Berlin or Dresden and Poland. Quite a lot going Pasau-Graz-Maribor. Some going Pasau-Wien-Budapest. Few going to Prague.

We asked truckers about tomorrow morning. We found one going to Prague in 6am. But I was in a rush.
Than we tried the station. 40 minutes nothing and than three Czech cars at one time. After a fast fast ride with Tom, we were at Zličín station, Prague (288km in two hours). Great hike.

―Seminko (Hitchwiki), August 2015

lot of cars going the direction in north and south. for car to czech republic I waited 2 hours. It's good to have a sign 'CZE' and wait for czechs. Tenth of czech cars picked me up, but it took a long time.

―Anonymous, August 2015

lot of cars going north. Some south, almost nobody east. If so, they don't stop, even if they are Czech. I waited there two hours for car to Czech.

―Anonymous, October 2015

it seemed pretty senseless for direction south, it was dark already and a few cars were coming but after 20min a guy took me to the suburbs of Munich.

―Anonymous, May 2016

Fuel station and a large parking lot

―Anonymous, January 2011",DE,5.0
347,48.42537506660618,13.343896508218048,DE,4.0,30.0,,"I was on the other side of the road, please delete this spot!

―Kolodez (Hitchwiki), September 2014

Sorry about this mistake!

―Kolodez (Hitchwiki), September 2014

Got a lift to Eggenfelden after 30 mins.

―Kolodez (Hitchwiki), January 2014

All cars coming from the A3 going to the B388 have to cross this place and to slow down at the stop sign, so it's a good place for the whole B388 up to Taufkirchen.

―Anonymous, January 2014

PLEASE DELETE

―Anonymous, January 2014",DE,5.0
649,49.36607886814189,10.186236441135971,DE,4.0,30.0,,"Rothenburg is a very beautiful village and accessible in hitch-hiking because it's touristic.

―Anonymous, January 2016",DE,5.0
341,48.414276803149,10.096017122268,DE,4.0,,,,DE,5.0
646,49.35686222524011,11.203619028363562,DE,4.0,37.0,,"For me it was a great point to get a ride to frankfurt!

―Anonymous, April 2011

took me 2h to get a lift to a place in thuringia. it was monday morning, many people just stopped before gooing to some places arround nuremberg.
 the point over there is again: u have traffic to nuremberg/würzburg and so on. you have traffic to highway direction frankfurt, ruhrarea, northern west germany, and u have traffic to leipzig... berlin... normal problems before big cities with many highways...

―Anonymous, September 2012

Wanted to go to Berlin. After 90min I was taken to the next Rasthof Pegnitz (65km north)

―Redjo27 (Hitchwiki), January 2013

Got a ride to Berlin after 10 mins. I had a sign with 'B' on it and a smile, seems that was all that was needed.

―Kidsam (Hitchwiki), September 2013

I had a sign saying Richtung A9 Nord. I stood near te Saturn V model rocket. There is a spotnear there where there is tramper graffiti written all over som signs. Stand exactly there!

―NathanGardner (Hitchwiki), February 2015

Good spot, but it will be hard to find a ride to prague. All the other directions are perfect


―Chris1337 (Hitchwiki), March 2015

Good spot. I was there two times, both going to Berlin and for both getting a straight ride after about 1,5 hours. I like this spot a lot, very comfortable. A lot of forest and meadows around to pitch a tent if needed to stay overnight. 

―Ivan Đogić (Hitchwiki), October 2015

two guys having a sign CZ. Almost nobody goes to CZ, because they mostly go through Regensburg, it would be a great detour to go through here. I believe that someone waited here 13 hours to get to Prague. Anyway, a guy stopped after 45 mins and told us he's going close to CZ. I thought he was taking A 6, but he took A9 and left us close to Hof, so we had to go to Dresden and then finally to Prague. But maybe we were lucky, because we could have waited here 24 hours to get a lift to Prague.

―ESko (Hitchwiki), June 2016

waited 45 mins for a ride to Wurzburg8

―Emanuele19956 (Hitchwiki), September 2016

waited here for like 30 min. and finally got a lift straight to Kassel.

―Anonymous, August 2012

i live in nuremberg and use this station nearly everytime i want to get somewhere. usually it takes between 30min to 2h

―Anonymous, February 2014

been here several times. i've never waited longer than 30 mins at this station. very good spot towards berlin and also good if you want to go towards frankfurt/köln/NL

―Arno Nuem (Hitchwiki), January 2016

Perfect place to A9 north

―Anonymous, May 2016

Waited 3 hours for a lift to Leipzig. However, saw two other hitching groups here who got a lift fast, but met another couple who had to stay here overnight and waited over 12 hours to get towards Prague 

―Anonymous

Thats the station ive been so often. accessible from nrnberg. cars at almost every time... 
waited here 1min to 1hour (3 oclock at night!). average: 10min

―Anonymous",DE,5.0
645,49.35020906918192,8.63052738556877,DE,4.0,17.0,,"lots of cars, talked to some people, got a ride after 15min.

―Anonymous, July 2011

it was really easy to find a ride to frankfurt

―Brecht (Hitchwiki), November 2012

you can easily walk (5km) from HD to here. A lot of people on both sides (to the north: Frankfurt or south: Karlsruhe). You can switch sides via the tunnel a little bit north of the station!

―Soulclap (Hitchwiki), March 2013

it took me 5 minutes to get a ride up north

―Michinz (Hitchwiki), May 2016

Good to go south from Heidelberg, can reach by bike

―Anonymous",DE,5.0
643,49.346867503571794,7.311733975422734,DE,4.0,22.0,,"the service station Homburg is a quite good alternative for Goldene Bremm Süd in Saarbrücken, because there are more cars who take you till frankfurt or nürnberg (even Prag) but at least till Kaiserslautern and Mannheim. the waiting time really varies regularly. I waited from 10 minuts till 2 hours.

―Tommy90 (Hitchwiki), May 2012

Got a lift to Frankfurt Airport as soon as we showed up

―Anonymous, January 2013

Cars going to Mannheim, Frankfurt. Less so to Southern Germany

―Peymora (Hitchwiki), August 2013

Saturday afternoon, 2 people, destination Karlruhe/Stuttgart. Got a ride to Neustadt a.d.W. in 10 min. Despite that, not much traffic on that day. 

―Anonymous, August 2014

Got a lift to Heidelberg in 15 minutes. Fun to walk to this station through the Forest too!

―Davies (Hitchwiki), September 2015

the service station Homburg is a quite good alternative for Goldene Bremm Sd in Saarbrcken, because there are more cars who take you till frankfurt or nrnberg (even Prag) but at least till Kaiserslautern and Mannheim. the waiting time really varies regularly. 

―Anonymous, April 2012",DE,5.0
346,48.42380784016905,10.866753101348928,DE,4.0,,,"Good spot to go to A96 via B17. Waited 5 min. for a hitch to A96!

―Anonymous, April 2015",DE,5.0
349,48.4300374,11.5942548,DE,4.0,15.0,,,DE,5.0
629,49.31118732638185,11.002222874037358,DE,4.0,24.0,,"got dropped here and got a straight lift to stuttgart after half an hour. mostly local traffic though since it's not one of the gas stations comfortably situated right on the highway.

―Anonymous, August 2014

You can wait immediately at the drive-up, there's enough space for you to wait safely and for the driver to stop just behind you. The first person passing gave me a lift.

―Anonymous, February 2015

Or wait at the traffic light - you'll catch people turning from the road onto the A as well as cars leaving the gas station. 

―Cha (Hitchwiki), May 2015

If you dont feel like walking along the highway. Easily accesable from Schwabach.

―Anonymous, November 2013",DE,5.0
637,49.32084500992762,8.5682581563048,DE,4.0,54.0,,"Almost no cars stoping at petrol station, but there is a lot of truck drivers. The best thing to do is ask some truck driver for a ride to the next petrol station.

―Anonymous, September 2011

Just had to ask 1 guy who brings me to karlsruhe to go in the south on the A5

―Anonymous, March 2013

A truck took me to the next station in Worms after 30 min. Wasn't perfect but its okay.

―Anonymous, May 2013

Waited about 2 hours in the sun with fellow hitcher, got picked up to Heilbronn service station. We were spotted by a German businessman going to Stuttgart here, he went to take us on the next service station and gave us 80€ and took us to the Stuttgart train station to get to Nürnberg

―Buskinpsychedelichobo (Hitchwiki), August 2015

Good place to go to Karlsruhe/further!

―Anonymous, November 2015

to Karlsruhe or Heilbronn

―Anonymous",DE,5.0
636,49.32079708076559,8.465843439102219,DE,4.0,10.0,,"Good place to hitchhike towards the Autobahn (A5)

―Anonymous, May 2016",DE,5.0
635,49.31746484767376,11.472461547851813,DE,4.0,,,"A bit difficult to get there. I tryed twice t get the direction to Regensburg-Passau... and it worked twice pretty well.

―Anonymous, May 2013",DE,5.0
634,49.316702072723,8.40876817703247,DE,4.0,,,"Pretty easy to get a lift to Germersheim from here. When going to Karlsruhe, prepare for some village hopping.
20 minutes walking from the town old town of Speyer.

―Anonymous",DE,5.0
633,49.31599485233187,8.576767437121475,DE,4.0,41.0,,"I only have to wait 10 min to get a ride to Düsseldorf. it was a wednesday (17:00) in Sommer

―Anonymous, July 2011

Took me 10min to find a ride to koln on a wensday morning...

―Amauryfraise (Hitchwiki), May 2013

10 minutes as the guys above to get a lift to Koblenz

―Xkomczax (Hitchwiki), July 2013

really easy ride to Koln in early July, 6pmish, good spot.  Stood at the exit.

―IsntThatIllegal? (Hitchwiki), July 2013

took about 10 minutes to get a  ride to frankfurt

―Anonymous, June 2014

to Kaiserslautern is pissible

―Sorokin (Hitchwiki), June 2014

Oct 15 in the morning.
Good place to go Mainz/Wiesbaden/Frankfurt or even Cologne.
Just wait at the restaurant :)
Got a lift to Cologne after 40 minutes.

―LaZubi (Hitchwiki), October 2015

Plenty of Driver going the direction of Frankfurt/Colonge. Don't expect to get into France this way. I ended up waiting many hours for a lift, and gave up getting into France. Got a ride to Belgium instead. :)

―Blue.Day (Hitchwiki), October 2015

Had difficulties getting to direction Koblenz from here on a tuesday morning, took me 1h45

―Anonymous, November 2015

Got a ride to Holland in 15 minutes on a monday morning.

―Anonymous, April 2016

Petrol station am Hockenheimring Ost , direction Frankfurt/Koln good, Direction Koblenz average

―Anonymous, July 2011",DE,5.0
353,48.43734464353304,10.213773590568879,DE,4.0,10.0,,"Just asked a quite young guy who looked sporty for a ride to Munich and he offered me Augsburg. Many cars there!

―MlleLunatique (Hitchwiki), November 2010

Nice for go to Munich, loads of cars go there. Burger King area is the best point for asking. Time waiting: 15 minutes aprox. on Sunday!

―Vonbawherk (Hitchwiki), March 2013

Good place to go to Augsburg or Mnchen. This service area has a gas station and a Burger King.

―Anonymous",DE,5.0
368,48.45994162305645,11.147026085854243,DE,4.0,10.0,,,DE,5.0
604,49.24136747888907,8.880500775614877,DE,4.0,68.0,,"I disagree. This service area seems to be dying out, as there is a SA with a McDonalds just before and another with Burger King some kilometers East, while this has none of these. I'd rather avoid this place, not too much traffic. Still hitchable as an average service area in Germany but I guess this place won't have a bright future.

―Anonymous, August 2012

Tried hitching from here 4 days ago. Was a nightmare. 3 hours without anyone even taking a second glance! Go to service station before

―Anonymous, April 2013

For me a good spot. Waited here two hours, but just because I try it in the night and afterward in the early morning. Still a lot of traffic passing by in the east direction and a lot of truck going eastwards

―Xkomczax (Hitchwiki), September 2013

shit i waited 4 hours to get a ride to nurnberg, because there are not many cars stoping there

―Anonymous, September 2014

Easy to get a ride to the East

―Anonymous, May 2012",DE,5.0
600,49.23055439102037,6.9824512725311045,DE,4.0,,,,DE,5.0
566,49.04494361979053,9.262954485254493,DE,4.0,46.0,,"Awesome place to start or get dropped off. Just ask people at the gas station if they go north or south.

―Anonymous, May 2011

Found a ride to Nürnberg from here, most people went to Würzberg or Heidelberg though 

―Anonymous, May 2015

Got a ride to the gas station on the Autobahn south of stuttgart. Took me 5 min asking. Don't wait on the exit with the thumb up

―Gustavobretz (Hitchwiki), June 2015

never try to hitchtike to direction Karlsruhe/Pforzheim from here!

―Anonymous, September 2017

Raststtte Wunnenstein is a great place to start. No matter if you want to go north or south.

―Anonymous",DE,5.0
397,48.55345068815449,11.59163618087707,DE,4.0,10.0,,"Good spot to go north towards Nrnberg, cars are really slow here and can stop easily. We waited 15 min, during this time 4 cars stopped going towards Regensburg. Number 5 took us to Nrnberg-Feucht. 

―Anonymous, February 2016",DE,5.0
574,49.16079341648077,11.263132310244954,DE,4.0,,,"100 km lift towards berlin on a monday evening 6 pm after 15 mins or so.

―Anonymous, September 2014",DE,5.0
